timestamp,iteration,timesteps,win_rate,avg_reward,avg_length,stage,phase,stage_time,no_improvement
17:55:18,16,1600,23.0,126.27,6.7,1,Basic Strategy,7,0
17:55:19,17,1700,26.0,141.00,6.8,1,Basic Strategy,8,0
17:55:19,18,1800,23.0,125.61,6.2,1,Basic Strategy,8,0
17:55:20,19,1900,23.0,125.58,6.5,1,Basic Strategy,9,0
17:55:20,20,2000,23.0,124.26,6.2,1,Basic Strategy,9,0
17:55:24,21,2100,23.0,125.25,6.4,1,Basic Strategy,13,0
17:55:24,22,2200,21.0,116.86,6.6,1,Basic Strategy,13,0
17:55:24,23,2300,19.0,104.96,6.4,1,Basic Strategy,13,0
17:55:25,24,2400,21.0,115.36,6.7,1,Basic Strategy,14,0
17:55:25,25,2500,22.0,119.63,6.6,1,Basic Strategy,14,0
17:55:26,26,2600,20.0,109.38,6.9,1,Basic Strategy,15,0
17:55:26,27,2700,21.0,113.53,7.2,1,Basic Strategy,15,0
17:55:27,28,2800,17.0,92.40,7.0,1,Basic Strategy,16,0
17:55:27,29,2900,17.0,90.81,6.6,1,Basic Strategy,16,0
17:55:28,30,3000,13.0,69.92,6.2,1,Basic Strategy,17,0
17:55:28,31,3100,13.0,68.42,6.7,1,Basic Strategy,17,0
17:55:29,32,3200,16.0,85.13,6.3,1,Basic Strategy,18,0
17:55:29,33,3300,13.0,70.19,6.1,1,Basic Strategy,18,0
17:55:30,34,3400,13.0,69.20,6.3,1,Basic Strategy,19,0
17:55:30,35,3500,17.0,89.97,6.4,1,Basic Strategy,19,0
17:55:31,36,3600,17.0,90.51,7.0,1,Basic Strategy,20,0
17:55:31,37,3700,18.0,94.24,7.2,1,Basic Strategy,20,0
17:55:32,38,3800,15.0,79.12,6.6,1,Basic Strategy,21,0
17:55:32,39,3900,17.0,89.28,6.2,1,Basic Strategy,21,0
17:55:33,40,4000,16.0,85.79,5.7,1,Basic Strategy,22,0
17:55:35,41,4100,14.0,74.07,6.0,1,Basic Strategy,24,0
17:55:36,42,4200,17.0,90.24,6.4,1,Basic Strategy,25,0
17:55:36,43,4300,19.0,103.58,6.4,1,Basic Strategy,25,0
17:55:37,44,4400,19.0,105.32,6.5,1,Basic Strategy,26,0
17:55:37,45,4500,21.0,115.09,6.9,1,Basic Strategy,26,0
17:55:38,46,4600,26.0,140.25,7.2,1,Basic Strategy,27,0
17:55:38,47,4700,28.0,148.79,7.1,1,Basic Strategy,27,0
17:55:39,48,4800,27.0,145.06,6.5,1,Basic Strategy,28,0
17:55:39,49,4900,23.0,122.55,6.1,1,Basic Strategy,28,0
17:55:40,50,5000,20.0,105.84,5.4,1,Basic Strategy,29,0
17:55:40,51,5100,17.0,91.92,5.1,1,Basic Strategy,29,0
17:55:41,52,5200,13.0,72.41,5.6,1,Basic Strategy,30,0
17:55:41,53,5300,15.0,84.61,5.9,1,Basic Strategy,30,0
17:55:42,54,5400,17.0,93.87,5.7,1,Basic Strategy,31,0
17:55:42,55,5500,19.0,104.24,5.6,1,Basic Strategy,31,0
17:55:43,56,5600,19.0,103.76,5.5,1,Basic Strategy,32,0
17:55:43,57,5700,20.0,109.47,5.2,1,Basic Strategy,32,0
17:55:43,58,5800,20.0,109.11,5.0,1,Basic Strategy,32,0
17:55:44,59,5900,15.0,81.64,4.9,1,Basic Strategy,33,0
17:55:44,60,6000,16.0,87.77,5.5,1,Basic Strategy,33,0
17:55:45,61,6100,17.0,92.88,5.9,1,Basic Strategy,34,0
17:55:48,62,6200,18.0,99.10,6.2,1,Basic Strategy,37,0
17:55:48,63,6300,21.0,114.43,6.6,1,Basic Strategy,37,0
17:55:49,64,6400,20.0,109.08,6.9,1,Basic Strategy,38,0
17:55:49,65,6500,21.0,112.51,7.3,1,Basic Strategy,38,0
17:55:50,66,6600,25.0,134.03,7.6,1,Basic Strategy,39,0
17:55:50,67,6700,27.0,142.33,7.4,1,Basic Strategy,39,0
17:55:51,68,6800,25.0,133.58,7.2,1,Basic Strategy,40,0
17:55:51,69,6900,26.0,140.34,7.0,1,Basic Strategy,40,0
17:55:51,70,7000,25.0,135.83,7.2,1,Basic Strategy,40,0
17:55:52,71,7100,25.0,135.50,7.4,1,Basic Strategy,41,0
17:55:52,72,7200,25.0,133.85,6.9,1,Basic Strategy,41,0
17:55:53,73,7300,20.0,108.57,6.5,1,Basic Strategy,42,0
17:55:53,74,7400,19.0,102.74,6.8,1,Basic Strategy,42,0
17:55:54,75,7500,18.0,98.23,6.8,1,Basic Strategy,43,0
17:55:54,76,7600,18.0,96.10,6.9,1,Basic Strategy,43,0
17:55:55,77,7700,19.0,100.82,6.7,1,Basic Strategy,44,0
17:55:55,78,7800,20.0,109.98,6.8,1,Basic Strategy,44,0
17:55:56,79,7900,21.0,115.63,7.0,1,Basic Strategy,45,0
17:55:56,80,8000,22.0,119.51,7.3,1,Basic Strategy,45,0
17:55:57,81,8100,23.0,125.10,7.9,1,Basic Strategy,46,0
17:56:00,82,8200,23.0,125.28,8.0,1,Basic Strategy,49,0
17:56:00,83,8300,25.0,135.11,8.1,1,Basic Strategy,49,0
17:56:01,84,8400,25.0,137.39,8.4,1,Basic Strategy,50,0
17:56:01,85,8500,23.0,127.89,8.5,1,Basic Strategy,50,0
17:56:01,86,8600,25.0,136.28,7.8,1,Basic Strategy,50,0
17:56:02,87,8700,21.0,115.69,8.2,1,Basic Strategy,51,0
17:56:02,88,8800,24.0,131.77,8.0,1,Basic Strategy,51,0
17:56:03,89,8900,26.0,145.32,7.5,1,Basic Strategy,52,0
17:56:03,90,9000,26.0,148.05,7.3,1,Basic Strategy,52,0
17:56:04,91,9100,26.0,146.43,6.5,1,Basic Strategy,53,0
17:56:04,92,9200,26.0,145.35,6.5,1,Basic Strategy,53,0
17:56:05,93,9300,24.0,135.16,6.8,1,Basic Strategy,54,0
17:56:05,94,9400,26.0,145.35,6.8,1,Basic Strategy,54,0
17:56:06,95,9500,23.0,130.89,6.7,1,Basic Strategy,55,0
17:56:06,96,9600,20.0,109.02,5.9,1,Basic Strategy,55,0
17:56:07,97,9700,19.0,103.52,6.1,1,Basic Strategy,56,0
17:56:07,98,9800,17.0,93.09,6.0,1,Basic Strategy,56,0
17:56:08,99,9900,21.0,113.32,6.0,1,Basic Strategy,57,0
17:56:09,100,10000,23.0,122.79,5.6,1,Basic Strategy,58,0
17:56:09,101,10100,22.0,118.73,6.3,1,Basic Strategy,58,0
17:56:10,102,10200,23.0,123.57,6.4,1,Basic Strategy,59,0
17:56:13,103,10300,23.0,125.37,6.8,1,Basic Strategy,62,0
17:56:13,104,10400,24.0,129.94,6.6,1,Basic Strategy,62,0
17:56:14,105,10500,23.0,124.59,6.7,1,Basic Strategy,63,0
17:56:14,106,10600,19.0,104.51,6.6,1,Basic Strategy,63,0
17:56:15,107,10700,20.0,107.97,6.8,1,Basic Strategy,64,0
17:56:15,108,10800,21.0,111.94,6.6,1,Basic Strategy,64,0
17:56:16,109,10900,21.0,111.82,7.0,1,Basic Strategy,65,0
17:56:16,110,11000,21.0,110.65,7.1,1,Basic Strategy,65,0
17:56:17,111,11100,23.0,120.30,7.2,1,Basic Strategy,66,0
17:56:17,112,11200,23.0,124.80,7.5,1,Basic Strategy,66,0
17:56:18,113,11300,24.0,131.29,7.7,1,Basic Strategy,67,0
17:56:18,114,11400,21.0,115.21,7.5,1,Basic Strategy,67,0
17:56:19,115,11500,18.0,102.10,6.9,1,Basic Strategy,68,0
17:56:20,116,11600,17.0,98.37,6.7,1,Basic Strategy,69,0
17:56:20,117,11700,17.0,97.32,6.6,1,Basic Strategy,69,0
17:56:21,118,11800,16.0,90.11,6.5,1,Basic Strategy,70,0
17:56:21,119,11900,17.0,94.92,6.7,1,Basic Strategy,70,0
17:56:22,120,12000,14.0,79.83,6.4,1,Basic Strategy,71,0
17:56:22,121,12100,15.0,85.39,6.4,1,Basic Strategy,71,0
17:56:23,122,12200,15.0,86.53,6.6,1,Basic Strategy,72,0
17:56:26,123,12300,18.0,101.77,6.6,1,Basic Strategy,75,0
17:56:26,124,12400,20.0,113.43,6.9,1,Basic Strategy,75,0
17:56:27,125,12500,22.0,123.26,6.8,1,Basic Strategy,76,0
17:56:27,126,12600,21.0,116.32,6.7,1,Basic Strategy,76,0
17:56:28,127,12700,24.0,133.18,6.9,1,Basic Strategy,77,0
17:56:28,128,12800,23.0,126.27,6.8,1,Basic Strategy,77,0
17:56:29,129,12900,24.0,131.86,7.1,1,Basic Strategy,78,0
17:56:29,130,13000,22.0,122.09,7.5,1,Basic Strategy,78,0
17:56:30,131,13100,24.0,131.98,7.0,1,Basic Strategy,79,0
17:56:30,132,13200,23.0,126.99,7.1,1,Basic Strategy,79,0
17:56:30,133,13300,26.0,143.25,7.4,1,Basic Strategy,79,0
17:56:31,134,13400,28.0,155.00,7.6,1,Basic Strategy,80,0
17:56:32,135,13500,29.0,158.43,7.4,1,Basic Strategy,81,0
17:56:32,136,13600,25.0,135.08,6.5,1,Basic Strategy,81,0
17:56:32,137,13700,23.0,125.49,6.3,1,Basic Strategy,81,0
17:56:33,138,13800,22.0,119.66,6.6,1,Basic Strategy,82,0
17:56:33,139,13900,17.0,91.47,6.2,1,Basic Strategy,82,0
17:56:34,140,14000,16.0,86.75,6.5,1,Basic Strategy,83,0
17:56:34,141,14100,14.0,75.93,6.7,1,Basic Strategy,83,0
17:56:35,142,14200,14.0,76.86,6.9,1,Basic Strategy,84,0
17:56:35,143,14300,15.0,81.67,7.3,1,Basic Strategy,84,0
17:56:38,144,14400,15.0,82.87,7.8,1,Basic Strategy,87,0
17:56:38,145,14500,13.0,71.21,8.1,1,Basic Strategy,87,0
17:56:39,146,14600,17.0,92.58,8.0,1,Basic Strategy,88,0
17:56:39,147,14700,19.0,103.52,8.4,1,Basic Strategy,88,0
17:56:39,148,14800,15.0,83.86,8.6,1,Basic Strategy,88,0
17:56:40,149,14900,20.0,108.69,8.4,1,Basic Strategy,89,0
17:56:40,150,15000,18.0,98.95,8.1,1,Basic Strategy,89,0
17:56:41,151,15100,18.0,100.45,8.1,1,Basic Strategy,90,0
17:56:41,152,15200,18.0,101.44,8.6,1,Basic Strategy,90,0
17:56:42,153,15300,20.0,112.56,7.7,1,Basic Strategy,91,0
17:56:42,154,15400,18.0,101.08,7.4,1,Basic Strategy,91,0
17:56:43,155,15500,19.0,106.79,7.6,1,Basic Strategy,92,0
17:56:43,156,15600,20.0,109.98,7.9,1,Basic Strategy,92,0
17:56:44,157,15700,18.0,98.26,7.6,1,Basic Strategy,93,0
17:56:44,158,15800,20.0,111.57,8.1,1,Basic Strategy,93,0
17:56:44,159,15900,22.0,118.76,8.1,1,Basic Strategy,93,0
17:56:45,160,16000,22.0,117.14,7.5,1,Basic Strategy,94,0
17:56:45,161,16100,24.0,126.22,7.3,1,Basic Strategy,94,0
17:56:46,162,16200,25.0,132.41,6.7,1,Basic Strategy,95,0
17:56:46,163,16300,26.0,137.22,6.8,1,Basic Strategy,95,0
17:56:49,164,16400,28.0,147.92,6.9,1,Basic Strategy,98,0
17:56:49,165,16500,26.0,138.18,6.3,1,Basic Strategy,98,0
17:56:50,166,16600,27.0,142.78,6.1,1,Basic Strategy,99,0
17:56:50,167,16700,27.0,143.71,6.8,1,Basic Strategy,99,0
17:56:51,168,16800,25.0,133.04,6.7,1,Basic Strategy,100,0
17:56:51,169,16900,25.0,133.73,5.9,1,Basic Strategy,100,0
17:56:52,170,17000,23.0,123.27,6.0,1,Basic Strategy,101,0
17:56:52,171,17100,25.0,133.70,6.1,1,Basic Strategy,101,0
17:56:53,172,17200,24.0,130.99,6.3,1,Basic Strategy,102,0
17:56:53,173,17300,22.0,122.12,5.8,1,Basic Strategy,102,0
17:56:53,174,17400,21.0,116.89,6.1,1,Basic Strategy,102,0
17:56:54,175,17500,19.0,107.15,6.6,1,Basic Strategy,103,0
17:56:54,176,17600,20.0,113.85,7.0,1,Basic Strategy,103,0
17:56:55,177,17700,20.0,114.63,6.6,1,Basic Strategy,104,0
17:56:55,178,17800,21.0,119.59,6.6,1,Basic Strategy,104,0
17:56:56,179,17900,22.0,121.79,6.5,1,Basic Strategy,105,0
17:56:56,180,18000,24.0,133.33,7.1,1,Basic Strategy,105,0
17:56:57,181,18100,22.0,122.72,6.3,1,Basic Strategy,106,0
17:56:57,182,18200,22.0,121.22,6.2,1,Basic Strategy,106,0
17:56:58,183,18300,25.0,137.63,6.7,1,Basic Strategy,107,0
17:56:58,184,18400,22.0,121.16,6.7,1,Basic Strategy,107,0
17:57:01,185,18500,22.0,120.59,6.3,1,Basic Strategy,110,0
17:57:01,186,18600,22.0,119.06,5.3,1,Basic Strategy,110,0
17:57:01,187,18700,24.0,129.22,6.1,1,Basic Strategy,110,0
17:57:02,188,18800,24.0,128.62,6.3,1,Basic Strategy,111,0
17:57:02,189,18900,22.0,118.67,6.1,1,Basic Strategy,111,0
17:57:03,190,19000,22.0,117.65,6.3,1,Basic Strategy,112,0
17:57:03,191,19100,21.0,113.23,6.5,1,Basic Strategy,112,0
17:57:04,192,19200,22.0,121.07,6.8,1,Basic Strategy,113,0
17:57:04,193,19300,23.0,126.33,7.3,1,Basic Strategy,113,0
17:57:05,194,19400,24.0,130.27,7.8,1,Basic Strategy,114,0
17:57:05,195,19500,26.0,141.54,7.7,1,Basic Strategy,114,0
17:57:06,196,19600,28.0,151.40,8.2,1,Basic Strategy,115,0
17:57:06,197,19700,29.0,156.72,9.0,1,Basic Strategy,115,0
17:57:07,198,19800,30.0,160.78,8.8,1,Intermediate,116,0
17:57:07,199,19900,31.0,165.53,9.0,1,Intermediate,116,0
17:57:08,200,20000,28.0,148.67,9.4,1,Basic Strategy,117,0
17:57:08,201,20100,27.0,144.37,9.5,1,Basic Strategy,117,0
17:57:09,202,20200,28.0,148.37,9.1,1,Basic Strategy,118,0
17:57:09,203,20300,28.0,149.45,8.8,1,Basic Strategy,118,0
17:57:10,204,20400,27.0,144.85,8.2,1,Basic Strategy,119,0
17:57:12,205,20500,24.0,128.23,7.2,1,Basic Strategy,121,0
17:57:13,206,20600,22.0,120.17,6.5,1,Basic Strategy,122,0
17:57:13,207,20700,23.0,125.55,6.8,1,Basic Strategy,122,0
17:57:13,208,20800,24.0,129.10,6.9,1,Basic Strategy,122,0
17:57:14,209,20900,24.0,129.04,7.4,1,Basic Strategy,123,0
17:57:14,210,21000,24.0,129.67,7.1,1,Basic Strategy,123,0
17:57:15,211,21100,22.0,118.61,7.5,1,Basic Strategy,124,0
17:57:15,212,21200,25.0,135.62,7.8,1,Basic Strategy,124,0
17:57:16,213,21300,26.0,140.85,8.3,1,Basic Strategy,125,0
17:57:16,214,21400,29.0,155.25,8.8,1,Basic Strategy,125,0
17:57:17,215,21500,28.0,149.45,9.2,1,Basic Strategy,126,0
17:57:17,216,21600,30.0,160.42,8.6,1,Intermediate,126,0
17:57:18,217,21700,28.0,150.89,8.5,1,Basic Strategy,127,0
17:57:18,218,21800,28.0,149.69,7.8,1,Basic Strategy,127,0
17:57:19,219,21900,27.0,144.94,7.8,1,Basic Strategy,128,0
17:57:19,220,22000,27.0,143.80,8.0,1,Basic Strategy,128,0
17:57:19,221,22100,22.0,118.28,7.2,1,Basic Strategy,128,0
17:57:20,222,22200,25.0,135.50,7.0,1,Basic Strategy,129,0
17:57:20,223,22300,24.0,129.70,7.5,1,Basic Strategy,129,0
17:57:21,224,22400,24.0,129.25,8.2,1,Basic Strategy,130,0
17:57:21,225,22500,22.0,118.31,8.4,1,Basic Strategy,130,0
17:57:24,226,22600,21.0,113.23,8.5,1,Basic Strategy,133,0
17:57:24,227,22700,20.0,107.43,8.5,1,Basic Strategy,133,0
17:57:25,228,22800,19.0,101.81,8.2,1,Basic Strategy,134,0
17:57:25,229,22900,20.0,105.18,8.9,1,Basic Strategy,134,0
17:57:26,230,23000,22.0,117.77,9.2,1,Basic Strategy,135,0
17:57:26,231,23100,23.0,121.62,9.0,1,Basic Strategy,135,0
17:57:27,232,23200,23.0,121.86,8.0,1,Basic Strategy,136,0
17:57:27,233,23300,25.0,133.04,8.3,1,Basic Strategy,136,0
17:57:28,234,23400,24.0,127.18,8.8,1,Basic Strategy,137,0
17:57:28,235,23500,27.0,142.66,8.8,1,Basic Strategy,137,0
17:57:29,236,23600,28.0,148.82,9.1,1,Basic Strategy,138,0
17:57:29,237,23700,26.0,140.34,9.1,1,Basic Strategy,138,0
17:57:29,238,23800,27.0,145.39,8.1,1,Basic Strategy,138,0
17:57:30,239,23900,25.0,133.16,8.4,1,Basic Strategy,139,0
17:57:30,240,24000,24.0,128.86,8.3,1,Basic Strategy,139,0
17:57:31,241,24100,24.0,130.48,8.2,1,Basic Strategy,140,0
17:57:31,242,24200,27.0,146.11,7.7,1,Basic Strategy,140,0
17:57:32,243,24300,25.0,135.80,7.8,1,Basic Strategy,141,0
17:57:32,244,24400,25.0,135.29,8.1,1,Basic Strategy,141,0
17:57:33,245,24500,25.0,132.68,8.2,1,Basic Strategy,142,0
17:57:35,246,24600,22.0,116.00,8.4,1,Basic Strategy,144,0
17:57:36,247,24700,21.0,112.72,8.1,1,Basic Strategy,145,0
17:57:36,248,24800,22.0,117.11,8.6,1,Basic Strategy,145,0
17:57:37,249,24900,23.0,120.57,8.5,1,Basic Strategy,146,0
17:57:37,250,25000,20.0,102.72,8.1,1,Basic Strategy,146,0
17:57:38,251,25100,22.0,114.95,7.6,1,Basic Strategy,147,0
17:57:38,252,25200,26.0,136.20,7.2,1,Basic Strategy,147,0
17:57:39,253,25300,27.0,140.95,7.3,1,Basic Strategy,148,0
17:57:39,254,25400,29.0,150.09,6.8,1,Basic Strategy,148,0
17:57:40,255,25500,33.0,170.80,6.5,1,Intermediate,149,0
17:57:40,256,25600,33.0,175.30,6.8,1,Intermediate,149,0
17:57:41,257,25700,33.0,175.96,7.2,1,Intermediate,150,0
17:57:41,258,25800,34.0,180.74,7.5,1,Intermediate,150,0
17:57:41,259,25900,33.0,174.64,7.5,1,Intermediate,150,0
17:57:42,260,26000,30.0,159.70,7.9,1,Intermediate,151,0
17:57:42,261,26100,31.0,166.43,7.4,1,Intermediate,151,0
17:57:43,262,26200,30.0,162.55,7.6,1,Intermediate,152,0
17:57:43,263,26300,26.0,142.20,8.5,1,Basic Strategy,152,0
17:57:44,264,26400,26.0,143.31,8.6,1,Basic Strategy,153,0
17:57:44,265,26500,25.0,136.25,8.8,1,Basic Strategy,153,0
17:57:45,266,26600,25.0,134.78,8.9,1,Basic Strategy,154,0
17:57:47,267,26700,27.0,145.12,9.0,1,Basic Strategy,156,0
17:57:48,268,26800,24.0,130.66,9.2,1,Basic Strategy,157,0
17:57:48,269,26900,22.0,118.97,10.0,1,Basic Strategy,157,0
17:57:49,270,27000,23.0,124.65,9.9,1,Basic Strategy,158,0
17:57:49,271,27100,22.0,119.42,10.4,1,Basic Strategy,158,0
17:57:50,272,27200,20.0,109.74,10.4,1,Basic Strategy,159,0
17:57:50,273,27300,21.0,112.96,9.7,1,Basic Strategy,159,0
17:57:51,274,27400,19.0,101.48,9.0,1,Basic Strategy,160,0
17:57:51,275,27500,19.0,102.74,9.4,1,Basic Strategy,160,0
17:57:51,276,27600,22.0,118.40,9.7,1,Basic Strategy,160,0
17:57:52,277,27700,21.0,112.96,9.8,1,Basic Strategy,161,0
17:57:52,278,27800,20.0,108.90,9.0,1,Basic Strategy,161,0
17:57:53,279,27900,19.0,104.24,8.8,1,Basic Strategy,162,0
17:57:53,280,28000,24.0,129.19,8.2,1,Basic Strategy,162,0
17:57:54,281,28100,27.0,144.40,8.4,1,Basic Strategy,163,0
17:57:54,282,28200,29.0,155.04,8.4,1,Basic Strategy,163,0
17:57:55,283,28300,31.0,163.31,8.2,1,Intermediate,164,0
17:57:55,284,28400,29.0,152.28,8.0,1,Basic Strategy,164,0
17:57:56,285,28500,30.0,160.15,7.6,1,Intermediate,165,0
17:57:56,286,28600,38.0,200.70,7.6,1,Intermediate,165,0
17:57:59,287,28700,42.0,222.04,7.5,1,Intermediate,168,0
17:57:59,288,28800,40.0,211.64,7.9,1,Intermediate,168,0
17:58:00,289,28900,36.0,190.39,7.6,1,Intermediate,169,0
17:58:00,290,29000,36.0,193.42,7.3,1,Intermediate,169,0
17:58:01,291,29100,34.0,184.22,8.0,1,Intermediate,170,0
17:58:01,292,29200,36.0,194.74,8.1,1,Intermediate,170,0
17:58:02,293,29300,36.0,192.70,7.9,1,Intermediate,171,0
17:58:02,294,29400,26.0,139.38,7.8,1,Basic Strategy,171,0
17:58:02,295,29500,21.0,112.09,7.9,1,Basic Strategy,171,0
17:58:03,296,29600,22.0,117.44,7.7,1,Basic Strategy,172,0
17:58:03,297,29700,25.0,134.45,8.0,1,Basic Strategy,172,0
17:58:04,298,29800,28.0,149.15,7.7,1,Basic Strategy,173,0
17:58:04,299,29900,26.0,138.15,7.1,1,Basic Strategy,173,0
17:58:05,300,30000,27.0,143.59,7.5,1,Basic Strategy,174,0
17:58:05,301,30100,31.0,165.29,7.5,1,Intermediate,174,0
17:58:06,302,30200,32.0,172.11,7.1,1,Intermediate,175,0
17:58:06,303,30300,36.0,193.30,7.4,1,Intermediate,175,0
17:58:07,304,30400,37.0,197.42,7.2,1,Intermediate,176,0
17:58:07,305,30500,34.0,183.92,7.1,1,Intermediate,176,0
17:58:08,306,30600,34.0,185.75,7.5,1,Intermediate,177,0
17:58:08,307,30700,30.0,164.83,7.2,1,Intermediate,177,0
17:58:11,308,30800,25.0,138.02,7.0,1,Basic Strategy,180,0
17:58:11,309,30900,26.0,142.77,7.8,1,Basic Strategy,180,0
17:58:12,310,31000,29.0,157.95,8.6,1,Basic Strategy,181,0
17:58:12,311,31100,27.0,145.78,8.5,1,Basic Strategy,181,0
17:58:13,312,31200,20.0,110.10,7.8,1,Basic Strategy,182,0
17:58:13,313,31300,22.0,118.52,7.5,1,Basic Strategy,182,0
17:58:14,314,31400,24.0,129.22,7.4,1,Basic Strategy,183,0
17:58:14,315,31500,23.0,121.05,7.5,1,Basic Strategy,183,0
17:58:15,316,31600,20.0,108.48,7.7,1,Basic Strategy,184,0
17:58:15,317,31700,17.0,94.44,6.6,1,Basic Strategy,184,0
17:58:16,318,31800,20.0,113.13,7.4,1,Basic Strategy,185,0
17:58:16,319,31900,19.0,107.60,8.2,1,Basic Strategy,185,0
17:58:16,320,32000,21.0,117.82,8.4,1,Basic Strategy,186,0
17:58:17,321,32100,19.0,106.43,8.8,1,Basic Strategy,186,0
17:58:17,322,32200,18.0,101.20,9.4,1,Basic Strategy,186,0
17:58:18,323,32300,22.0,121.73,9.3,1,Basic Strategy,187,0
17:58:18,324,32400,22.0,122.33,9.0,1,Basic Strategy,187,0
17:58:19,325,32500,25.0,136.67,9.4,1,Basic Strategy,188,0
17:58:19,326,32600,24.0,131.05,9.2,1,Basic Strategy,188,0
17:58:20,327,32700,25.0,132.92,8.9,1,Basic Strategy,189,0
17:58:22,328,32800,29.0,153.18,7.6,1,Basic Strategy,191,0
17:58:23,329,32900,28.0,147.05,8.0,1,Basic Strategy,192,0
17:58:23,330,33000,29.0,153.48,8.3,1,Basic Strategy,192,0
17:58:24,331,33100,27.0,143.29,7.6,1,Basic Strategy,193,0
17:58:24,332,33200,27.0,142.78,8.1,1,Basic Strategy,193,0
17:58:25,333,33300,29.0,154.65,7.5,1,Basic Strategy,194,0
17:58:25,334,33400,31.0,163.94,8.2,1,Intermediate,194,0
17:58:26,335,33500,29.0,156.15,7.8,1,Basic Strategy,195,0
17:58:26,336,33600,28.0,150.08,8.1,1,Basic Strategy,195,0
17:58:27,337,33700,29.0,157.77,8.2,1,Basic Strategy,196,0
17:58:27,338,33800,30.0,162.94,8.9,1,Intermediate,196,0
17:58:28,339,33900,29.0,155.25,9.3,1,Basic Strategy,197,0
17:58:28,340,34000,27.0,144.34,9.2,1,Basic Strategy,197,0
17:58:29,341,34100,27.0,143.80,8.6,1,Basic Strategy,198,0
17:58:29,342,34200,28.0,151.31,8.6,1,Basic Strategy,198,0
17:58:29,343,34300,28.0,151.19,9.0,1,Basic Strategy,198,0
17:58:30,344,34400,30.0,161.08,9.1,1,Intermediate,199,0
17:58:30,345,34500,30.0,160.81,9.5,1,Intermediate,199,0
17:58:31,346,34600,34.0,180.98,8.3,1,Intermediate,200,0
17:58:31,347,34700,35.0,185.85,8.7,1,Intermediate,200,0
17:58:32,348,34800,34.0,182.81,8.2,1,Intermediate,201,0
17:58:34,349,34900,34.0,183.29,8.4,1,Intermediate,203,0
17:58:35,350,35000,30.0,159.85,8.0,1,Intermediate,204,0
17:58:35,351,35100,33.0,172.87,8.3,1,Intermediate,204,0
17:58:36,352,35200,32.0,166.50,8.1,1,Intermediate,205,0
17:58:36,353,35300,31.0,160.55,8.3,1,Intermediate,205,0
17:58:37,354,35400,30.0,155.23,8.0,1,Intermediate,206,0
17:58:37,355,35500,27.0,140.23,7.8,1,Basic Strategy,206,0
17:58:38,356,35600,27.0,139.39,7.6,1,Basic Strategy,207,0
17:58:38,357,35700,27.0,143.14,7.7,1,Basic Strategy,207,0
17:58:39,358,35800,31.0,164.30,7.8,1,Intermediate,208,0
17:58:39,359,35900,28.0,150.05,7.4,1,Basic Strategy,208,0
17:58:40,360,36000,28.0,150.05,7.4,1,Basic Strategy,209,0
17:58:40,361,36100,27.0,140.35,9.1,1,Basic Strategy,209,0
17:58:41,362,36200,30.0,156.97,8.8,1,Intermediate,210,0
17:58:41,363,36300,31.0,161.63,9.6,1,Intermediate,210,0
17:58:42,364,36400,31.0,162.02,9.4,1,Intermediate,211,0
17:58:42,365,36500,29.0,151.68,9.4,1,Basic Strategy,211,0
17:58:43,366,36600,27.0,139.63,9.4,1,Basic Strategy,212,0
17:58:43,367,36700,27.0,139.54,9.2,1,Basic Strategy,212,0
17:58:44,368,36800,26.0,133.47,10.0,1,Basic Strategy,213,0
17:58:46,369,36900,27.0,143.08,8.3,1,Basic Strategy,215,0
17:58:47,370,37000,26.0,137.73,9.1,1,Basic Strategy,216,0
17:58:47,371,37100,27.0,143.11,9.3,1,Basic Strategy,216,0
17:58:48,372,37200,27.0,143.56,8.6,1,Basic Strategy,217,0
17:58:48,373,37300,30.0,158.26,8.6,1,Intermediate,217,0
17:58:48,374,37400,33.0,175.36,8.4,1,Intermediate,217,0
17:58:49,375,37500,39.0,205.69,8.8,1,Intermediate,218,0
17:58:49,376,37600,36.0,191.59,7.9,1,Intermediate,218,0
17:58:50,377,37700,35.0,186.06,6.4,1,Intermediate,219,0
17:58:50,378,37800,31.0,164.30,6.3,1,Intermediate,219,0
17:58:51,379,37900,31.0,163.91,6.5,1,Intermediate,220,0
17:58:51,380,38000,33.0,173.02,7.0,1,Intermediate,220,0
17:58:52,381,38100,33.0,171.79,7.8,1,Intermediate,221,0
17:58:52,382,38200,33.0,170.29,7.9,1,Intermediate,221,0
17:58:53,383,38300,29.0,149.58,7.8,1,Basic Strategy,222,0
17:58:53,384,38400,30.0,155.65,8.4,1,Intermediate,222,0
17:58:54,385,38500,29.0,150.60,8.6,1,Basic Strategy,223,0
17:58:54,386,38600,29.0,151.71,9.2,1,Basic Strategy,223,0
17:58:55,387,38700,32.0,169.47,9.3,1,Intermediate,224,0
17:58:55,388,38800,34.0,180.08,9.7,1,Intermediate,224,0
17:58:56,389,38900,35.0,186.03,10.0,1,Intermediate,225,0
17:58:58,390,39000,33.0,176.86,9.9,1,Intermediate,227,0
17:58:59,391,39100,34.0,181.40,9.4,1,Intermediate,228,0
17:58:59,392,39200,32.0,171.33,9.4,1,Intermediate,228,0
17:59:00,393,39300,30.0,160.30,9.8,1,Intermediate,229,0
17:59:00,394,39400,29.0,154.26,10.1,1,Basic Strategy,229,0
17:59:01,395,39500,27.0,143.23,9.2,1,Basic Strategy,230,0
